frequency,amplitude
1.132812500000,0.005531027140
1.140625000000,0.005243979641
1.148437500000,0.004986711766
1.156250000000,0.004754845179
1.164062500000,0.004544813957
1.171875000000,0.004353685300
1.179687500000,0.004179025599
1.187500000000,0.004018799043
1.195312500000,0.003871289908
1.203125000000,0.003735042326
1.210937500000,0.003608813120
1.218750000000,0.003491534526
1.226562500000,0.003382284455
1.234375000000,0.003280262596
1.242187500000,0.003184771048
1.250000000000,0.003095198535
1.257812500000,0.003011007425
1.265625000000,0.002931723024
1.273437500000,0.002856924669
1.281250000000,0.002786238287
1.289062500000,0.002719330146
1.296875000000,0.002655901588
1.304687500000,0.002595684555
1.312500000000,0.002538437784
1.320312500000,0.002483943555
1.328125000000,0.002432004896
1.335937500000,0.002382443180
1.343750000000,0.002335096045
1.351562500000,0.002289815589
1.359375000000,0.002246466801
1.367187500000,0.002204926189
1.375000000000,0.002165080582
1.382812500000,0.002126826078
1.390625000000,0.002090067111
1.398437500000,0.002054715640
1.406250000000,0.002020690417
1.414062500000,0.001987916353
1.421875000000,0.001956323940
1.429687500000,0.001925848745
1.437500000000,0.001896430956
1.445312500000,0.001868014975
1.453125000000,0.001840549054
1.460937500000,0.001813984966
1.468750000000,0.001788277713
1.476562500000,0.001763385260
1.484375000000,0.001739268292
1.492187500000,0.001715890001
1.500000000000,0.001693215890
1.507812500000,0.001671213589
1.515625000000,0.001649852698
1.523437500000,0.001629104640
1.531250000000,0.001608942521
1.539062500000,0.001589341014
1.546875000000,0.001570276243
1.554687500000,0.001551725679
1.562500000000,0.001533668049
1.570312500000,0.001516083250
1.578125000000,0.001498952266
1.585937500000,0.001482257099
1.593750000000,0.001465980699
1.601562500000,0.001450106903
1.609375000000,0.001434620380
1.617187500000,0.001419506575
1.625000000000,0.001404751660
1.632812500000,0.001390342494
1.640625000000,0.001376266574
1.648437500000,0.001362512003
1.656250000000,0.001349067448
1.664062500000,0.001335922111
1.671875000000,0.001323065695
1.679687500000,0.001310488377
1.687500000000,0.001298180780
1.695312500000,0.001286133949
1.703125000000,0.001274339324
1.710937500000,0.001262788723
1.718750000000,0.001251474318
1.726562500000,0.001240388618
1.734375000000,0.001229524450
1.742187500000,0.001218874940
1.750000000000,0.001208433504
1.757812500000,0.001198193825
1.765625000000,0.001188149845
1.773437500000,0.001178295748
1.781250000000,0.001168625952
1.789062500000,0.001159135093
1.796875000000,0.001149818020
1.804687500000,0.001140669776
1.812500000000,0.001131685599
1.820312500000,0.001122860905
1.828125000000,0.001114191280
1.835937500000,0.001105672479
1.843750000000,0.001097300409
1.851562500000,0.001089071128
1.859375000000,0.001080980837
1.867187500000,0.001073025873
1.875000000000,0.001065202701
1.882812500000,0.001057507912
1.890625000000,0.001049938216
1.898437500000,0.001042490436
1.906250000000,0.001035161503
1.914062500000,0.001027948453
1.921875000000,0.001020848422
1.929687500000,0.001013858639
1.937500000000,0.001006976428
1.945312500000,0.001000199199
1.953125000000,0.000993524446
1.960937500000,0.000986949743
1.968750000000,0.000980472743
1.976562500000,0.000974091173
1.984375000000,0.000967802831
1.992187500000,0.000961605583
2.000000000000,0.000955497363
2.007812500000,0.000949476166
2.015625000000,0.000943540050
2.023437500000,0.000937687129
2.031250000000,0.000931915577
2.039062500000,0.000926223620
2.046875000000,0.000920609535
2.054687500000,0.000915071653
2.062500000000,0.000909608351
2.070312500000,0.000904218053
2.078125000000,0.000898899229
2.085937500000,0.000893650391
2.093750000000,0.000888470094
2.101562500000,0.000883356934
2.109375000000,0.000878309543
2.117187500000,0.000873326596
2.125000000000,0.000868406798
2.132812500000,0.000863548894
2.140625000000,0.000858751661
2.148437500000,0.000854013908
2.156250000000,0.000849334477
2.164062500000,0.000844712241
2.171875000000,0.000840146101
2.179687500000,0.000835634987
2.187500000000,0.000831177858
2.195312500000,0.000826773698
2.203125000000,0.000822421517
2.210937500000,0.000818120353
2.218750000000,0.000813869264
2.226562500000,0.000809667335
