x,ell,P_reference,P_forward,P_backward,abs_err_forward,rel_err_forward,abs_err_backward,rel_err_backward
0.1,11,-0.21548535571566407367516242394921732471900474804684862300345566406397169651535156251836455793046874947593356649,-0.21548535571566407,-0.64249572663551313,5.7997888454119106160121452587887987300345566406397169651535156251836455793046874947593356649E-19,2.6915002303287898264198736381579510264042674738249942729940322649193379881177790031134590812280765383236343653E-18,0.42701037091984905766661902142223539425415504199221387699654433593602830348464843748163544206953125052406643351,1.9816213009077757742631065232812538236010087593186897194986242998432078937597002656203500798100444251083455885
0.1,12,0.070646554426014621461741071725390041142541968496162900812766191407091967718877441357319255715703124532077501981,0.070646554426014613,-0.75012151436007102,8.690884456227484745800335013540108213312766191407091967718877441357319255715703124532077501981E-18,1.2301922615814347691357353825768375950679812625007695761864010464753744680782084445577215421540180883406133925E-16,0.82076806878608563925242869143386849191768845287116290081276619140709196771887744135731925571570312453207750198,11.617949034522893772686463186697305191168815206891678915079782641806729904691742956589536326280019107319457147
0.1,13,0.21249543497330811195522618255444141268612921762693084720837504394816272928253540041435882801340331879778542167,0.21249543497330814,0.44881884105584469,2.739286538961942968726275383901369415279162495605183727071746459958564117198659668120221457833E-17,1.2891037114778626129897663730119613133091894616894878517796269222711858588985768923526681135017556195392985600E-16,0.23632340608253657418347212477721003651736199331056915279162495605183727071746459958564117198659668120221457833,1.1121340376663693100402139092771884673583050702184093628602999921173686736726263586115332295301160961958548100
0.1,14,-0.024619109507875579953553985481420606620673386654158785560604222168630533215807092180174613027385253306150237402,-0.024619109507875568,0.7830993255379789,1.1832193952889582799062196461757918551185604222168630533215807092180174613027385253306150237402E-17,4.8061015160213244608339307687476497040787788343650682136065778065067948006889706553740739625356361703979750575E-16,0.80771843504585447638121393270282082284248277386119003556060422216863053321580709218017461302738525330615023740,32.808596703608136186974607117345445275324462961924222646776683713405331823576277998669499090061675285161506470
0.1,15,-0.20308876714661018375853432472948118155576117717907121726921899928462363792377070680175897350340802866716462465,-0.2030887671466102,-0.26749838204811238,1.581799421900061058769248596942737409523078100071537636207622929319824102649659197133283537535E-17,7.7887095585062905973267767209490947578599890904099736127976212500556319037777941076928160723988504966458579349E-17,0.06440961490150219820048091322379984850309960162952253273078100071537636207622929319824102649659197133283537535,0.31715006106174631248407699794419783234492492640082007943703648702660992920642915477539514245012211843227855045
0.1,16,-0.016268033471022370831604027493077470541149969723869079525717530672809539549029536663510086176169074863827410090,-0.016268033471022379,-0.78598342921367692,7.707224307133409578267335299822639709536782469327190460450970463336489913823830925136172589910E-18,4.7376496494563986762384061743937838255134943657965823964708814694909845635552330314935088213069849308971176923E-16,0.76971539574265454987883672669887249302849114355738092047428246932719046045097046333648991382383092513617258991,47.314593808386201289266843132071153312400519102812532771345075379764791264471029980262673511625854758738188457
0.1,17,0.18798445669949347711904734467689181633394440365063566089959683108570061663422051269478895532314255368621618253,0.18798445669949349,0.099189929197921411,8.01323225743535672359067717838061433910040316891429938336577948730521104467685744631378381747E-18,4.2627100123735646731009804005583033338103614334727422515967974789156262704627762918697536798293196056512282579E-17,0.08879452750157206562233951161042555190723618221508878589959683108570061663422051269478895532314255368621618253,0.47235036907076010339157090020864434021089391757215662502082260840065430239709028619708527744531301343187592881
0.1,18,0.051916787080867085547138556587453074890829196388618604553684900442233091411786933205924923922391814097942054081,0.051916787080867097,0.76160461382362399,1.1157078988223946345832489857261283739196315099557766908588213066794075076077608185902057945919E-17,2.1490310967905926441614933462133275250721782451480558605177217585957843766490649054635450007177432478507384547E-16,0.70968782674275690264198796473239634172274959999810014544631509955776690858821306679407507607760818590205794592,13.669717766573780203447996011151634872354510595564490413947073348092035827852045755096922319319332242121763411
0.1,19,-0.16798042675745654486364359604682392970914027903767975524933190337460341980678654800094921868118689305248862286,-0.16798042675745656,0.054343070820253858,1.307652992886527356161480762745646086975066809662539658019321345199905078131881310694751137714E-17,7.7845557254990213742314098955870280206730006135143692035771873360200349408685092285813303200947373543159637744E-17,0.22232349757771040301891234071423384891146800730916413024933190337460341980678654800094921868118689305248862286,1.3235083507599292583894092489192902369288015298483294436619138999429700330445613127826963980349393295804383432
0.1,20,-0.082077130944527760793810451757613712280620213894601855927855817812924331065493079210580461601441353556789997118,-0.08207713094452776,-0.71292748432249331,1.089922315002346088468659993557687793427855817812924331065493079210580461601441353556789997118E-18,1.3279244808629769636691142694188318835816285890596324878006696952498759887007028074888506000745615611162025378E-17,0.63085035337796554923782161157067478325999868258977314407214418218707566893450692078941953839855864644321000288,7.6860673139796871534627301449271189340498323215164229132114560296427645984369572393195042385227613481548463116
